id,date,state_name,state_code,power_station_name,sector,utility,mode_of_transport,capacity,daily_requirement,daily_receipt,daily_consumption,req_normative_stock,normative_stock_days,indigenous_stock,import_stock,total_stock,stock_days,plf_prcnt,actual_vs_normative_stock_prcnt,is_critical,remarks
352436,10-01-2025,Chhattisgarh,22,Korba Stps,Central Sector,NTPC,Pithead,2600,35.8,32.8,40.1,572.8,16,458.1,0,458.1,,97,80,None,None
352437,10-01-2025,Chhattisgarh,22,Korba-West Tps,State Sector,CSPGCL,Pithead,1340,19.9,19.4,17.5,318.4,16,69.7,0,69.7,,78,22,Critical,SECL to ensure supply as per subgroup plan.
352438,10-01-2025,Chhattisgarh,22,Lara Tpp,Central Sector,NTPC,Pithead,1600,23.44,22.6,24.3,375,16,431.5,0,431.5,,99,115,None,None
352439,10-01-2025,Chhattisgarh,22,Marwa Tps,State Sector,CSPGCL,Rail,1000,14.81,19,8.2,355.4,24,222.7,0,222.7,,45,63,None,None
352440,10-01-2025,Chhattisgarh,22,Nawapara Tpp,Pvt Sector,IPP,Road,600,8.92,4,9.1,214.2,24,205.5,0,205.5,,86,96,None,None
352441,10-01-2025,Chhattisgarh,22,Op Jindal Tps,Pvt Sector,IPP,Road,1000,15.3,19.1,18.8,367.2,24,420.9,0,420.9,,98,115,None,None
352442,10-01-2025,Chhattisgarh,22,Pathadi Tpp,Pvt Sector,IPP,Rail,600,8.7,7.8,9.2,208.9,24,168.9,0,168.9,,90,81,None,None
352443,10-01-2025,Chhattisgarh,22,Ratija Tps,Pvt Sector,IPP,Road,100,2.72,1.4,2.6,65.3,24,6.2,0,6.2,,77,9,Critical,Plant based on washery rejects
352444,10-01-2025,Chhattisgarh,22,Salora Tpp,Pvt Sector,IPP,Rail,135,1.85,0,0,44.3,24,0,0,0,,0,0,None,not in operation
352445,10-01-2025,Chhattisgarh,22,Sipat Stps,Central Sector,NTPC,Pithead,2980,39.7,49.2,45.4,635.2,16,510.4,0,510.4,,92,80,None,None
352446,10-01-2025,Chhattisgarh,22,Svpl Tpp,Pvt Sector,IPP,Road,63,0.94,2,2,22.5,24,33.7,0,33.7,,84,150,None,None
352447,10-01-2025,Chhattisgarh,22,Swastik Korba Tpp,Pvt Sector,IPP,Road,25,0.51,0,0,12.2,24,0,0,0,,0,0,Critical,Plant based on washery rejects
352448,10-01-2025,Chhattisgarh,22,Tamnar Tpp,Pvt Sector,IPP,Road,2400,36.72,46.4,45.5,881.3,24,221.1,1.7,222.8,,99,25,None,None
352449,10-01-2025,Chhattisgarh,22,Uchpinda Tpp,Pvt Sector,IPP,Rail,1440,22.36,13.3,14.7,536.5,24,747.9,0,747.9,,55,139,None,None
352450,10-01-2025,Gujarat,24,Adani Power Limited Mundra Tpp - I & Ii,Pvt Sector,IPP,Sea,2640,29.03,21,27.5,696.7,24,0,118.6,118.6,,71,17,Critical,Plant to build up stock through import
352451,10-01-2025,Gujarat,24,Adani Power Limited Mundra Tpp - Iii,Pvt Sector,IPP,Sea,1980,22.82,21,21.1,547.7,24,0,161.5,161.5,,75,29,None,None
352452,10-01-2025,Gujarat,24,Gandhi Nagar Tps,State Sector,GSECL,Rail,630,9.14,0,3.1,219.3,24,242.4,5.8,248.2,,27,113,None,None
352453,10-01-2025,Gujarat,24,Mundra Umtpp,Pvt Sector,IPP,Sea,4000,34.27,20.7,31,822.5,24,0,509.4,509.4,,79,61,None,None
352454,10-01-2025,Gujarat,24,Sabarmati (D-F Stations),Pvt Sector,IPP,Rail,362,4.22,0,3.5,101.2,24,45.2,55.8,101,,60,64,None,None
352455,10-01-2025,Gujarat,24,Salaya Tpp,Pvt Sector,IPP,Sea,1200,11.82,0,6.2,283.8,24,0,290.4,290.4,,69,102,None,None
352456,10-01-2025,Gujarat,24,Sikka Rep. Tps,State Sector,GSECL,Sea,500,5.24,0,0,125.8,24,0,119.9,119.9,,0,95,None,None
352457,10-01-2025,Gujarat,24,Ukai Tps,State Sector,GSECL,Rail,1110,16.1,13,10,386.4,24,256.9,0,256.9,,63,66,None,None
352458,10-01-2025,Gujarat,24,Wanakbori Tps,State Sector,GSECL,Rail,2270,32.23,11.8,8.7,773.5,24,700.4,0,700.4,,14,91,None,None
352459,10-01-2025,Haryana,6,Indira Gandhi Stpp,Joint Venture,NTPC-JV,Rail,1500,20.72,7.8,19.8,497.2,24,586.2,0,586.3,,69,118,None,None
352460,10-01-2025,Haryana,6,Mahatma Gandhi Tps,Pvt Sector,IPP,Rail,1320,16.83,11.8,14.5,403.9,24,403.9,0,403.9,,74,100,None,None
352461,10-01-2025,Haryana,6,Panipat Tps,State Sector,HPGCL,Rail,710,10.65,23.7,7.3,255.5,24,285.7,0,285.7,,54,112,None,None
352462,10-01-2025,Haryana,6,Rajiv Gandhi Tps,State Sector,HPGCL,Rail,1200,18.68,11.6,15.4,448.3,24,528.1,0,528.1,,46,118,None,None
352463,10-01-2025,Haryana,6,Yamuna Nagar Tps,State Sector,HPGCL,Rail,600,9.2,0,0.2,220.9,24,434.8,0,434.8,,0,197,None,None
352464,10-01-2025,Jharkhand,20,Bokaro Tps `A` Exp,Central Sector,DVC,Rail,500,6.18,7.1,5.6,148.3,24,206.3,0,206.3,,78,139,None,None
352465,10-01-2025,Jharkhand,20,Chandrapura(Dvc) Tps,Central Sector,DVC,Rail,500,6.86,0.7,3.8,164.8,24,223.7,0,223.7,,41,136,None,None
352466,10-01-2025,Jharkhand,20,Jojobera Tps,Pvt Sector,IPP,Rail,240,3.35,0,1.7,80.4,24,177.7,0,177.7,,48,221,None,None
